Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2022-01-16,S005,P0014,Furniture,North,50,50,0,177.32,0,Cloudy,0,193.53,Winter,0,94
2022-01-16,S005,P0015,Groceries,North,542,234,0,62.45,15,Cloudy,1,62.14,Winter,0,217
2022-01-16,S005,P0016,Toys,North,256,30,0,29.88,0,Cloudy,0,27.3,Winter,0,38
2022-01-16,S005,P0017,Toys,North,187,137,165,45.48,10,Cloudy,1,51.66,Winter,0,198
2022-01-16,S005,P0018,Clothing,North,241,108,0,22.26,10,Cloudy,0,19.6,Winter,0,119
2022-01-16,S005,P0019,Furniture,North,292,106,0,140.01,10,Cloudy,1,139.16,Winter,0,91
2022-01-16,S005,P0020,Toys,North,149,110,129,32.43,5,Cloudy,0,38.06,Winter,0,126
2022-01-17,S001,P0001,Electronics,North,287,73,0,61.85,20,Sunny,1,61.83,Winter,0,102
2022-01-17,S001,P0002,Clothing,North,112,112,276,87.82,15,Sunny,1,86.74,Winter,0,246
2022-01-17,S001,P0003,Clothing,North,989,236,0,67.36,10,Sunny,0,72.73,Winter,0,203
2022-01-17,S001,P0004,Electronics,North,180,31,0,85.21,10,Sunny,1,82.21,Winter,0,45
2022-01-17,S001,P0005,Groceries,North,244,94,0,65.31,10,Sunny,0,55.81,Winter,0,147
2022-01-17,S001,P0006,Toys,North,201,97,0,43.59,0,Sunny,0,51.22,Winter,0,113
2022-01-17,S001,P0007,Groceries,North,875,111,0,22.95,10,Sunny,1,26.83,Winter,0,106
2022-01-17,S001,P0008,Electronics,North,137,88,107,46.96,0,Sunny,0,49.54,Winter,0,109
2022-01-17,S001,P0009,Clothing,North,171,114,128,85.2,15,Sunny,1,76.87,Winter,0,115
2022-01-17,S001,P0010,Furniture,North,570,65,0,103.06,20,Sunny,1,124.17,Winter,0,76
2022-01-17,S001,P0011,Furniture,North,262,115,432,183.16,20,Sunny,1,207.86,Winter,0,189
2022-01-17,S001,P0012,Groceries,North,359,66,0,78.83,10,Sunny,0,67.04,Winter,0,100
2022-01-17,S001,P0013,Toys,North,134,92,135,36.2,5,Sunny,0,33.04,Winter,0,122
2022-01-17,S001,P0014,Groceries,North,577,187,820,95.67,10,Sunny,1,112.68,Winter,0,237
2022-01-17,S001,P0015,Toys,North,182,182,191,18.47,10,Sunny,0,20.15,Winter,0,178
2022-01-17,S001,P0016,Groceries,North,625,67,0,35.07,5,Sunny,0,38.63,Winter,0,83
2022-01-17,S001,P0017,Toys,North,97,54,87,22.17,0,Sunny,0,24.15,Winter,0,87
2022-01-17,S001,P0018,Groceries,North,220,91,0,61.35,0,Sunny,0,66.04,Winter,0,101
2022-01-17,S001,P0019,Furniture,North,88,88,104,102.58,20,Sunny,1,101.36,Winter,0,97
2022-01-17,S001,P0020,Furniture,North,562,68,0,118.32,0,Sunny,0,128.37,Winter,0,73
2022-01-17,S002,P0001,Groceries,South,38,38,0,78.85,20,Snowy,1,89.96,Winter,0,163
2022-01-17,S002,P0002,Toys,South,455,121,0,37.72,15,Snowy,1,32.72,Winter,0,177
2022-01-17,S002,P0003,Groceries,South,271,81,0,68.34,10,Snowy,0,82.37,Winter,0,79
2022-01-17,S002,P0004,Groceries,South,375,178,443,40.55,20,Snowy,1,44.41,Winter,0,159
2022-01-17,S002,P0005,Electronics,South,397,95,0,84.43,5,Snowy,0,99.88,Winter,0,83
2022-01-17,S002,P0006,Clothing,South,89,89,157,83.19,0,Snowy,0,80.89,Winter,0,157
2022-01-17,S002,P0007,Toys,South,491,173,451,27.99,25,Snowy,1,25.4,Winter,0,168
2022-01-17,S002,P0008,Groceries,South,129,93,100,23.98,5,Snowy,0,28.12,Winter,0,91
2022-01-17,S002,P0009,Groceries,South,355,101,0,61.78,15,Snowy,1,58.85,Winter,0,130
2022-01-17,S002,P0010,Groceries,South,117,117,160,90.74,10,Snowy,1,99.72,Winter,0,139
2022-01-17,S002,P0011,Groceries,South,299,163,0,103.26,20,Snowy,1,97.61,Winter,0,185
2022-01-17,S002,P0012,Electronics,South,763,45,0,54.93,5,Snowy,0,60.89,Winter,0,47
2022-01-17,S002,P0013,Groceries,South,328,83,403,23.4,5,Snowy,0,25.29,Winter,0,131
2022-01-17,S002,P0014,Electronics,South,1384,43,0,95.31,10,Snowy,1,103.84,Winter,0,50
2022-01-17,S002,P0015,Clothing,South,320,83,0,70.6,0,Snowy,0,83.41,Winter,0,104
2022-01-17,S002,P0016,Clothing,South,250,96,0,83.3,5,Snowy,0,97.43,Winter,0,92
2022-01-17,S002,P0017,Toys,South,350,110,311,22.06,0,Snowy,0,21.71,Winter,0,95
2022-01-17,S002,P0018,Clothing,South,164,61,0,26.56,10,Snowy,0,24.75,Winter,0,98
2022-01-17,S002,P0019,Clothing,South,489,183,0,96.69,20,Snowy,1,83.35,Winter,0,189
2022-01-17,S002,P0020,Furniture,South,275,38,0,112.02,0,Snowy,0,118.28,Winter,0,37
2022-01-17,S003,P0001,Toys,East,356,137,334,18.42,15,Cloudy,1,16.39,Winter,0,162
2022-01-17,S003,P0002,Groceries,East,397,169,499,52.54,25,Cloudy,1,63.3,Winter,0,172
2022-01-17,S003,P0003,Electronics,East,214,108,0,106.89,0,Cloudy,0,96.6,Winter,0,135
2022-01-17,S003,P0004,Groceries,East,519,208,665,33.19,10,Cloudy,1,32.41,Winter,0,254
2022-01-17,S003,P0005,Toys,East,620,88,0,21.65,10,Cloudy,0,19.57,Winter,0,97
2022-01-17,S003,P0006,Toys,East,155,56,103,36.2,10,Cloudy,0,32.06,Winter,0,87
2022-01-17,S003,P0007,Groceries,East,589,143,761,17.93,20,Cloudy,1,16.74,Winter,0,191
2022-01-17,S003,P0008,Clothing,East,219,72,162,103.49,5,Cloudy,0,122.94,Winter,0,78
2022-01-17,S003,P0009,Groceries,East,79,79,210,66.57,15,Cloudy,1,70.21,Winter,0,232
2022-01-17,S003,P0010,Groceries,East,135,135,135,43.38,10,Cloudy,1,41.38,Winter,0,149
2022-01-17,S003,P0011,Electronics,East,237,118,0,109.1,25,Cloudy,1,118.43,Winter,0,148
2022-01-17,S003,P0012,Furniture,East,281,26,0,81.82,0,Cloudy,0,94.02,Winter,0,27
2022-01-17,S003,P0013,Groceries,East,789,82,0,81.12,0,Cloudy,0,77.24,Winter,0,116
2022-01-17,S003,P0014,Groceries,East,445,113,405,100.27,10,Cloudy,1,85.53,Winter,0,132
2022-01-17,S003,P0015,Groceries,East,795,110,0,109.38,10,Cloudy,0,118.12,Winter,0,170
2022-01-17,S003,P0016,Electronics,East,582,66,0,92.79,5,Cloudy,0,101.1,Winter,0,88
2022-01-17,S003,P0017,Furniture,East,779,83,0,123.14,0,Cloudy,0,131.55,Winter,0,78
2022-01-17,S003,P0018,Furniture,East,668,89,0,121.41,10,Cloudy,0,140.44,Winter,0,75
2022-01-17,S003,P0019,Groceries,East,199,157,189,61.0,15,Cloudy,1,70.5,Winter,0,189
2022-01-17,S003,P0020,Clothing,East,1218,131,0,79.32,10,Cloudy,0,72.31,Winter,0,133
2022-01-17,S004,P0001,Groceries,West,991,155,0,12.23,10,Snowy,1,14.41,Winter,0,166
2022-01-17,S004,P0002,Groceries,West,169,169,0,25.31,10,Snowy,1,24.03,Winter,0,194
2022-01-17,S004,P0003,Furniture,West,352,33,0,120.51,0,Snowy,0,142.14,Winter,0,36
2022-01-17,S004,P0004,Groceries,West,770,161,0,52.49,15,Snowy,1,56.78,Winter,0,143
2022-01-17,S004,P0005,Clothing,West,135,86,77,73.75,0,Snowy,0,69.64,Winter,0,83
2022-01-17,S004,P0006,Groceries,West,267,114,0,34.46,10,Snowy,0,30.98,Winter,0,96
2022-01-17,S004,P0007,Groceries,West,886,47,0,19.27,25,Snowy,1,16.47,Winter,0,52
2022-01-17,S004,P0008,Furniture,West,89,39,50,90.66,0,Snowy,0,97.95,Winter,0,52
2022-01-17,S004,P0009,Clothing,West,587,142,0,102.91,25,Snowy,1,116.82,Winter,0,152
2022-01-17,S004,P0010,Groceries,West,541,121,0,20.84,25,Snowy,1,18.09,Winter,0,103
2022-01-17,S004,P0011,Clothing,West,895,124,0,65.29,20,Snowy,1,57.45,Winter,0,185
2022-01-17,S004,P0012,Electronics,West,76,35,51,98.24,0,Snowy,0,112.62,Winter,0,51
2022-01-17,S004,P0013,Groceries,West,552,79,0,20.97,5,Snowy,0,24.91,Winter,0,120
2022-01-17,S004,P0014,Furniture,West,140,46,0,126.98,25,Snowy,1,121.53,Winter,0,63
2022-01-17,S004,P0015,Furniture,West,119,45,0,89.68,0,Snowy,0,102.15,Winter,0,53
2022-01-17,S004,P0016,Furniture,West,142,48,0,118.12,0,Snowy,0,129.43,Winter,0,75
2022-01-17,S004,P0017,Clothing,West,243,170,0,109.72,10,Snowy,0,97.74,Winter,0,152
2022-01-17,S004,P0018,Furniture,West,94,43,58,140.69,10,Snowy,0,159.93,Winter,0,65
2022-01-17,S004,P0019,Clothing,West,108,96,135,60.59,10,Snowy,1,69.15,Winter,0,132
2022-01-17,S004,P0020,Furniture,West,172,39,0,105.73,10,Snowy,0,113.59,Winter,0,45
2022-01-17,S005,P0001,Groceries,North,214,143,237,11.09,20,Sunny,1,11.7,Winter,0,144
2022-01-17,S005,P0002,Electronics,North,224,92,0,33.99,20,Sunny,1,29.29,Winter,0,87
2022-01-17,S005,P0003,Toys,North,135,108,107,33.71,0,Sunny,0,29.61,Winter,0,113
2022-01-17,S005,P0004,Groceries,North,189,31,0,5.96,10,Sunny,1,5.41,Winter,0,42
2022-01-17,S005,P0005,Groceries,North,342,66,0,16.61,0,Sunny,0,18.89,Winter,0,103
2022-01-17,S005,P0006,Groceries,North,941,142,0,71.83,0,Sunny,0,83.82,Winter,0,160
2022-01-17,S005,P0007,Groceries,North,266,198,452,101.87,15,Sunny,1,98.86,Winter,0,215
2022-01-17,S005,P0008,Groceries,North,199,95,0,53.64,10,Sunny,0,61.54,Winter,0,83
2022-01-17,S005,P0009,Groceries,North,471,81,0,69.8,25,Sunny,1,82.45,Winter,0,89
2022-01-17,S005,P0010,Groceries,North,473,171,565,67.17,10,Sunny,1,78.28,Winter,0,173
2022-01-17,S005,P0011,Electronics,North,195,102,0,64.22,25,Sunny,1,69.59,Winter,0,114
2022-01-17,S005,P0012,Furniture,North,640,41,0,105.39,10,Sunny,0,115.02,Winter,0,48
2022-01-17,S005,P0013,Groceries,North,656,67,0,72.5,0,Sunny,0,80.39,Winter,0,90
2022-01-17,S005,P0014,Furniture,North,0,0,0,164.59,10,Sunny,1,179.65,Winter,0,104
2022-01-17,S005,P0015,Groceries,North,308,185,330,60.01,0,Sunny,0,64.45,Winter,0,158
2022-01-17,S005,P0016,Toys,North,226,82,0,39.48,0,Sunny,0,47.68,Winter,0,133
2022-01-17,S005,P0017,Toys,North,215,90,0,39.36,5,Sunny,0,42.77,Winter,0,125
2022-01-17,S005,P0018,Clothing,North,133,122,144,24.54,5,Sunny,0,23.28,Winter,0,133
2022-01-17,S005,P0019,Furniture,North,186,168,330,132.35,25,Sunny,1,152.96,Winter,0,149
2022-01-17,S005,P0020,Toys,North,168,106,165,37.35,0,Sunny,0,34.25,Winter,0,139
2022-01-18,S001,P0001,Electronics,North,512,101,0,69.63,10,Cloudy,0,61.25,Winter,0,102
2022-01-18,S001,P0002,Clothing,North,276,260,193,80.79,15,Cloudy,1,85.07,Winter,0,232
2022-01-18,S001,P0003,Clothing,North,753,146,0,54.89,10,Cloudy,0,65.21,Winter,0,128
2022-01-18,S001,P0004,Electronics,North,382,93,0,94.09,10,Cloudy,0,111.67,Winter,0,85
2022-01-18,S001,P0005,Groceries,North,834,148,0,70.05,10,Cloudy,1,66.71,Winter,0,173
2022-01-18,S001,P0006,Toys,North,104,99,0,35.88,10,Cloudy,1,38.41,Winter,0,86
2022-01-18,S001,P0007,Groceries,North,764,91,0,25.36,0,Cloudy,0,29.54,Winter,0,104
2022-01-18,S001,P0008,Electronics,North,156,137,127,40.74,20,Cloudy,1,40.16,Winter,0,118
2022-01-18,S001,P0009,Clothing,North,185,173,201,120.89,10,Cloudy,1,128.1,Winter,0,247
2022-01-18,S001,P0010,Furniture,North,505,138,444,133.09,10,Cloudy,0,154.36,Winter,0,117
2022-01-18,S001,P0011,Furniture,North,147,84,0,161.26,20,Cloudy,1,157.25,Winter,0,125
2022-01-18,S001,P0012,Groceries,North,293,51,0,69.36,5,Cloudy,0,80.65,Winter,0,62
2022-01-18,S001,P0013,Toys,North,177,61,0,32.16,0,Cloudy,0,29.88,Winter,0,71
2022-01-18,S001,P0014,Groceries,North,390,85,0,64.24,15,Cloudy,1,70.38,Winter,0,109
2022-01-18,S001,P0015,Toys,North,191,78,0,13.88,25,Cloudy,1,13.32,Winter,0,123
2022-01-18,S001,P0016,Groceries,North,558,103,0,41.83,5,Cloudy,0,39.61,Winter,0,122
2022-01-18,S001,P0017,Toys,North,130,130,160,26.83,5,Cloudy,0,23.77,Winter,0,149
2022-01-18,S001,P0018,Groceries,North,129,129,128,62.83,10,Cloudy,0,74.57,Winter,0,143
2022-01-18,S001,P0019,Furniture,North,104,54,50,98.97,10,Cloudy,1,88.85,Winter,0,54
2022-01-18,S001,P0020,Furniture,North,494,56,0,111.25,10,Cloudy,0,102.91,Winter,0,70
2022-01-18,S002,P0001,Groceries,South,625,82,0,69.62,5,Snowy,0,76.96,Winter,0,69
2022-01-18,S002,P0002,Toys,South,334,45,0,27.53,10,Snowy,1,31.8,Winter,0,72
